"ID del Tweet","Enlace permanente de Tweet","Texto del Tweet","hora","impresiones","interacciones","tasa de interacción","retweets","respuestas","me gusta","clics de perfil de usuario","clics en URL","clics de etiquetas","ampliaciones de detalles","clics en enlaces permanentes","Se abre la aplicación","descargas de app","seguimientos","enviar Tweet por correo electrónico","marcar teléfono","visualizaciones multimedia","interacciones con el contenido multimedia","impresiones promocionado","interacciones promocionado","tasa de interacción promocionado","retweets promocionado","respuestas promocionado","me gusta promocionado","clics de perfil de usuario promocionado","clics en URL promocionado","clics de etiquetas promocionado","ampliaciones de detalles promocionado","clics en enlaces permanentes promocionado","Se abre la aplicación promocionado","descargas de app promocionado","seguimientos promocionado","enviar Tweet por correo electrónico promocionado","marcar teléfono promocionado","visualizaciones multimedia promocionado","interacciones con el contenido multimedia promocionado"
"1466210403881525248","https://twitter.com/rdvillal/status/1466210403881525248","—¿Y las leyes?
—¿Cuáles leyes, Fulgor? La ley de ahora en adelante la vamos a hacer nosotros. ¿Tienes trabajando en la Media Luna a algún atravesado?
—Sí, hay uno que otro.","2021-12-02 00:59 +0000","83.0","4.0","0.04819277108433735","0.0","1.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466207294857879553","https://twitter.com/rdvillal/status/1466207294857879553","Comenzó a sacar los papeles para informarle a cuánto ascendía el adeudo. Y ya iba a decir: “Debemos tanto”, cuando oyó:
—¿A quién le debemos? No me importa cuánto, sino a quién.","2021-12-02 00:47 +0000","61.0","1.0","0.01639344262295082","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466201906481664002","https://twitter.com/rdvillal/status/1466201906481664002","El #SpotifyWrapped debería permitir apelación","2021-12-02 00:25 +0000","39.0","1.0","0.02564102564102564","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466199568966721544","https://twitter.com/rdvillal/status/1466199568966721544","Mi corazón, como fiel esbirro, apalancaba ciegamente 
la dictadura de tu amor.

[El amor en los tiempos del Buki]","2021-12-02 00:16 +0000","70.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1466196434085154824","https://twitter.com/rdvillal/status/1466196434085154824","Ha llegado el mes de leer otra vez uno de mis libros favoritos: el poderosísimo Pedro Páramo. Por eso vine a Comala","2021-12-02 00:04 +0000","72.0","1.0","0.013888888888888888","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464941975203897346","https://twitter.com/rdvillal/status/1464941975203897346","@avolevan81 Mijo tú que crees en el Nayib comprate el dip","2021-11-28 12:59 +0000","20.0","1.0","0.05","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464927258615889920","https://twitter.com/rdvillal/status/1464927258615889920","@drmartinix Después de esta cepa vendrá el temible Cthulhu","2021-11-28 12:00 +0000","49.0","1.0","0.02040816326530612","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464330882232328201","https://twitter.com/rdvillal/status/1464330882232328201","@Elmer_333 Una cosa es el dispositivo el hardware y otra cosa es el software que es el que controla el dispositivo: oye oye despacio cerebrito","2021-11-26 20:31 +0000","27.0","1.0","0.037037037037037035","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464243089002872842","https://twitter.com/rdvillal/status/1464243089002872842","Te quiero mucho, pupusería Chelys ❤️ https://t.co/Z9kXVDNSpn","2021-11-26 14:42 +0000","65.0","5.0","0.07692307692307693","0.0","0.0","1.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1464227551010770949","https://twitter.com/rdvillal/status/1464227551010770949","@KarenMorenoPala Pero hay que hacer lo que ellos hacen no lo que dicen ¿o cómo era?","2021-11-26 13:40 +0000","376.0","1.0","0.0026595744680851063","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463971935126274053","https://twitter.com/rdvillal/status/1463971935126274053","@Chio_rm @AlexisGS007 @FerchoGS91 Foto de un paisaje random en El Salvador y una frase como “¿Adivinen qué país es? Increíble la belleza de mi pulgarcito 🇸🇻”","2021-11-25 20:44 +0000","44.0","4.0","0.09090909090909091","0.0","1.0","2.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463963503786614786","https://twitter.com/rdvillal/status/1463963503786614786","@AlexisGS007 @FerchoGS91 @Chio_rm Podría hacerse un hilo: típicas fotos de redes sociales para perder la dignidad","2021-11-25 20:11 +0000","41.0","2.0","0.04878048780487805","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463533536657477635","https://twitter.com/rdvillal/status/1463533536657477635","El Salvador será la finca de los Bitcoineros después de todo. La llamaron Ley de Dominio Eminente de Inmuebles para Obras Municipales https://t.co/drh5T9T717","2021-11-24 15:42 +0000","90.0","1.0","0.011111111111111112","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463519293606354945","https://twitter.com/rdvillal/status/1463519293606354945","@CEM_SV 🤣🤣 la clásica foto de playa para redes sociales. Tampoco he caído en esa variante","2021-11-24 14:46 +0000","17.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463330287874629639","https://twitter.com/rdvillal/status/1463330287874629639","La marioneta jactándose de la voluntad del titiritero https://t.co/htxP6x3ypT","2021-11-24 02:15 +0000","83.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463327880042225664","https://twitter.com/rdvillal/status/1463327880042225664","Un compañero de trabajo me preguntó estás ocupado y le pregunté ¿será una larga historia abuelo? y decidió explicarlo por mensaje de chat. Soy un agente de cambio y me enorgullece","2021-11-24 02:05 +0000","79.0","1.0","0.012658227848101266","0.0","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463322844180500483","https://twitter.com/rdvillal/status/1463322844180500483","En estos puestos se mantiene uno porque hace lo que le ordenan y la regla de conducta del Señor Presidente es no dar esperanza; y pisotearlos y zurrarse en todos porque sí. Cuando venga esa señora le devolvés su papelito bien doblado y que no hay tal saber dónde está enterrado...","2021-11-24 01:45 +0000","63.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463322842725064716","https://twitter.com/rdvillal/status/1463322842725064716","No hay que dar esperanzas. ¿Cuándo entenderás que no hay que dar esperanzas? En mi casa, lo primero, que todos debemos saber, hasta el gato, es que no se dan esperanzas de ninguna especie a nadie.","2021-11-24 01:45 +0000","88.0","2.0","0.022727272727272728","0.0","1.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463317034796822536","https://twitter.com/rdvillal/status/1463317034796822536","Le he tomado fotos a algunas comidas y las he publicado: sí. Algunos dirán que soy burgués por eso. Pero jamás he subido una sesión de fotos con ropa blanca en la playa con mi familia para navidad. Todavía mantengo mi dignidad intacta","2021-11-24 01:22 +0000","192.0","14.0","0.07291666666666667","0.0","2.0","4.0","3.0","0.0","0.0","5.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463314547234816007","https://twitter.com/rdvillal/status/1463314547234816007","@drmartinix De verdad uno se pregunta ¿y esta gente de qué trabaja?","2021-11-24 01:12 +0000","120.0","9.0","0.075","0.0","1.0","2.0","2.0","0.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463311950062964744","https://twitter.com/rdvillal/status/1463311950062964744","Con la fe puesta en la salsa ajo cilantro de los camperitos","2021-11-24 01:02 +0000","53.0","1.0","0.018867924528301886","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463294457672085512","https://twitter.com/rdvillal/status/1463294457672085512","El infierno, como lo dijo Sartre, consiste en personas que no saben callar https://t.co/TJyAqigkWC","2021-11-23 23:52 +0000","74.0","5.0","0.06756756756756757","0.0","0.0","1.0","1.0","0.0","0.0","2.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463290933693366272","https://twitter.com/rdvillal/status/1463290933693366272","Preferiría que tuviéramos un presidente inteligente en lugar de uno cool","2021-11-23 23:38 +0000","161.0","10.0","0.062111801242236024","1.0","0.0","4.0","2.0","0.0","0.0","3.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463288494055469059","https://twitter.com/rdvillal/status/1463288494055469059","@JoseValdezSV ¿Y para usted de dónde viene? ¿Lo sabe? ¿Nos podría explicar si es tan amable?","2021-11-23 23:28 +0000","110.0","6.0","0.05454545454545454","0.0","0.0","2.0","2.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463273689835880449","https://twitter.com/rdvillal/status/1463273689835880449","Hoy descanso.
Duerme tu mirada
mis cansancios.","2021-11-23 22:30 +0000","50.0","1.0","0.02","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463271214261092352","https://twitter.com/rdvillal/status/1463271214261092352","Hay un lugar.
De calma, descanso y paz:
Tu mirada.","2021-11-23 22:20 +0000","43.0","1.0","0.023255813953488372","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463226399402209283","https://twitter.com/rdvillal/status/1463226399402209283","Los pasteles Lido: para darle al enemigo https://t.co/YjOSS1KcFu","2021-11-23 19:22 +0000","62.0","1.0","0.016129032258064516","0.0","0.0","0.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1463224774256115712","https://twitter.com/rdvillal/status/1463224774256115712","Fui a ver Harry Potter y la piedra filosofal y me sorprendió mucho ver como conserje a Walder Fray con su gato en Hogwarts, qué impacto","2021-11-23 19:15 +0000","52.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1462909110257696768","https://twitter.com/rdvillal/status/1462909110257696768","@Sara_Serran0 @PatriciaLinar16 @AlexiaRivasG1 Yo soy un simple ciudadano, uno más del pueblo, ¿por qué me bloquean los que dicen representarme? https://t.co/Olmcg6gxpl","2021-11-22 22:21 +0000","36.0","9.0","0.25","0.0","2.0","3.0","0.0","0.0","0.0","3.0","0.0","0","0","0","0","0","1","1","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461822802546368515","https://twitter.com/rdvillal/status/1461822802546368515","El peso de los muertos hace girar la tierra de noche y de día el peso de los vivos… Cuando sean más los muertos que los vivos, la noche será eterna, no tendrá fin. Faltará para que vuelva el día el peso de los vivos.","2021-11-19 22:24 +0000","94.0","3.0","0.031914893617021274","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461820254896758796","https://twitter.com/rdvillal/status/1461820254896758796","Ninguna dictadura es más fuerte que los esbirros que la administran","2021-11-19 22:14 +0000","73.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461742522171068419","https://twitter.com/rdvillal/status/1461742522171068419","@PatriciaLinar16 @AlexiaRivasG1 Para dejar de ser un simple protagonista y convertirse en un actor protagónico","2021-11-19 17:05 +0000","1361.0","33.0","0.024246877296105803","1.0","2.0","10.0","4.0","0.0","0.0","16.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461532846854705155","https://twitter.com/rdvillal/status/1461532846854705155","@Beiioso Estos son los espejitos que nos están dando a cambio del oro","2021-11-19 03:12 +0000","238.0","5.0","0.02100840336134454","0.0","0.0","4.0","0.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461528006988546049","https://twitter.com/rdvillal/status/1461528006988546049","¿A dónde van las palabras que no se quedaron, a dónde van los satoshis que un día gastamos, acaso flotan eternos como prisioneros de un ventarrón, o se acurrucan entre servidores, buscando calor, acaso nunca salen de la chivo (wallet), acaso se van? ¿y a dónde van?","2021-11-19 02:53 +0000","161.0","6.0","0.037267080745341616","0.0","3.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461510451666337794","https://twitter.com/rdvillal/status/1461510451666337794","Solo falta que se manifieste Shai Hulud","2021-11-19 01:43 +0000","68.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461510055703068675","https://twitter.com/rdvillal/status/1461510055703068675","@Ric_Magana @Valebluem @tobyjrtaber Tanto paganismo atrajo la ira de Dios, somos la nueva Sodoma","2021-11-19 01:42 +0000","26.0","3.0","0.11538461538461539","0.0","0.0","1.0","0.0","0.0","0.0","2.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461509304494825479","https://twitter.com/rdvillal/status/1461509304494825479","@soportechivo123 Piérdete cara de pizza, no quiero tu mugroso soporte","2021-11-19 01:39 +0000","16.0","1.0","0.0625","0.0","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461508108677754884","https://twitter.com/rdvillal/status/1461508108677754884","Sismos, tormentas, eclipses, cadenas de oración en la Asamblea Legislativa, suspensión del apoyo de Alemania, los gringos burlándose de las fallas de la chivo wallet. Hoy sí se puede decir: el fin viene hermanos","2021-11-19 01:34 +0000","168.0","10.0","0.05952380952380952","0.0","4.0","1.0","0.0","1.0","0.0","4.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461431362603438087","https://twitter.com/rdvillal/status/1461431362603438087","Hace unos días @AlexisGS007 hablaba de tener una Death Note y hoy esto, qué miedo: https://t.co/9reUCIyC0X","2021-11-18 20:29 +0000","131.0","4.0","0.030534351145038167","0.0","1.0","1.0","1.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461428416188751876","https://twitter.com/rdvillal/status/1461428416188751876","Le dolía su país como si se le hubiera podrido la sangre. Le dolía afuera y en la médula, en la raíz del pelo, bajo las uñas, entre los dientes.
(El Señor Presidente, Miguel Ángel Asturias)","2021-11-18 20:17 +0000","67.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461306243780423686","https://twitter.com/rdvillal/status/1461306243780423686","@Elmer_333 Quién entiende a los golondros https://t.co/gpwckD48pP","2021-11-18 12:12 +0000","131.0","11.0","0.08396946564885496","0.0","0.0","1.0","0.0","0.0","0.0","4.0","0.0","0","0","0","0","0","6","6","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461184555856150531","https://twitter.com/rdvillal/status/1461184555856150531","@La_Grumos @schippers22 Admiro la valentía con la que puso en su lugar a ese maldito gusano. 

Hay hombres que luchan un día y son buenos… pero hay los que sacan del grupo a los que no hacen nada. Esos son los imprescindibles","2021-11-18 04:08 +0000","17448.0","241.0","0.01381247134342045","1.0","5.0","144.0","15.0","0.0","0.0","73.0","0.0","0","0","0","0","0","3","3","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461173888788971522","https://twitter.com/rdvillal/status/1461173888788971522","Una cadena de oración presidencial para que arreglen la chivo wallet, por favor 🙏🏻","2021-11-18 03:26 +0000","83.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461173062032896001","https://twitter.com/rdvillal/status/1461173062032896001","@Sara_Serran0 Envidio el autoestima de esos que se lanzan contrasentido en pleno tráfico, probablemente sean suicidas","2021-11-18 03:22 +0000","18.0","1.0","0.05555555555555555","0.0","1.0","0.0","0.0","0.0","0.0","0.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
"1461168413422858246","https://twitter.com/rdvillal/status/1461168413422858246","A tu lado el tráfico estresa menos @Sara_Serran0 y lo digo en los días del tráfico mórbido","2021-11-18 03:04 +0000","92.0","7.0","0.07608695652173914","0.0","1.0","2.0","3.0","0.0","0.0","1.0","0.0","0","0","0","0","0","0","0","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-","-"
